,round,team_rank,opponent_team_rank,team_pot,opp_concede_pot,prev_points,form_points,long_form,ict_form,total_points,Predicted,Prediction_Error
6073,3,18,7,0.9333333333333332,2.2,5.0,2.6666666666666665,2.2,3.4000000000000004,2,1.7,0.30000000000000004
21078,1,13,3,0.6,0.25,1.0,2.0,0.0,2.8666666666666667,4,1.7,2.3
6998,1,18,5,1.2,2.6666666666666665,9.0,4.0,3.2,3.1999999999999997,2,2.8,0.7999999999999998
16626,2,7,11,0.7142857142857143,0.7142857142857143,2.0,4.333333333333333,3.4,5.433333333333335,2,5.4,3.4000000000000004
5460,1,18,15,0.5,1.0,8.0,4.0,4.4,4.266666666666667,2,2.6,0.6000000000000001
5425,2,20,15,0.6666666666666666,1.1666666666666667,1.0,2.333333333333333,2.0,2.8666666666666667,2,2.6,0.6000000000000001
16604,3,9,13,1.0,1.4,2.0,1.6666666666666667,1.4,1.8,2,2.0,0.0
1399,2,7,9,1.75,1.125,1.0,1.3333333333333333,2.4,2.1999999999999997,1,2.2,1.2000000000000002
2597,3,15,2,1.4666666666666666,0.8571428571428571,2.0,3.6666666666666665,2.4,7.466666666666668,1,3.5,2.5
10041,2,6,13,1.5,2.0,1.0,2.0,1.4,4.933333333333334,4,3.6,0.3999999999999999
2588,2,10,13,1.6666666666666667,1.8181818181818181,2.0,5.0,4.4,4.566666666666666,2,7.2,5.2
4758,2,14,5,0.7777777777777778,0.8,1.0,1.0,1.2,3.3333333333333344,1,0.5,0.5
1071,1,14,9,1.5,1.5,2.0,4.666666666666667,0.0,4.3,11,6.1,4.9
15740,2,11,4,1.5,1.25,2.0,2.333333333333333,2.8,5.766666666666663,1,2.6,1.6
5420,2,19,3,0.42857142857142855,0.8571428571428571,1.0,1.0,1.0,0.9666666666666668,1,0.1,0.9
5090,3,19,8,0.8571428571428571,1.1428571428571428,2.0,1.3333333333333333,2.4,1.5999999999999996,1,0.5,0.5
4404,1,14,8,1.0,1.4285714285714286,7.0,3.6666666666666665,2.6,6.4,2,2.7,0.7000000000000002
6898,1,15,4,1.0,1.0,0.0,0.0,0.0,0.0,1,-0.1,1.1
22619,3,19,17,0.6875,0.875,0.0,2.333333333333333,2.0,6.166666666666665,2,2.7,0.7000000000000002
3756,1,5,8,1.0,1.0,9.0,0.0,0.0,0.0,2,-2.6,4.6
3780,1,17,5,1.6666666666666667,3.333333333333333,2.0,1.3333333333333333,0.0,1.9333333333333331,1,2.3,1.2999999999999998
2700,3,7,16,0.6428571428571429,1.2857142857142858,1.0,1.0,1.0,0.5666666666666665,1,1.6,0.6000000000000001
5075,1,15,20,1.1428571428571428,1.7142857142857142,2.0,2.0,2.8,3.3000000000000003,2,3.1,1.1
1069,1,18,9,0.0,0.0,1.0,0.0,0.0,0.0,1,-1.3,2.3
18559,3,17,7,1.3888888888888888,1.7777777777777777,2.0,5.333333333333333,3.8,8.9,8,6.4,1.5999999999999996
2737,2,11,7,0.9090909090909092,1.7272727272727273,1.0,4.0,6.0,3.833333333333334,2,5.6,3.5999999999999996
3074,2,8,16,1.5,1.375,2.0,4.0,3.8,4.033333333333332,2,5.8,3.8
5416,1,15,1,0.0,1.0,1.0,0.0,0.0,0.0,1,-0.9,1.9
6926,3,13,9,1.6,2.357142857142857,2.0,2.0,1.8,4.000000000000001,2,2.6,0.6000000000000001
8900,3,3,17,2.263157894736842,0.8947368421052632,0.0,9.333333333333334,7.2,14.166666666666664,16,13.7,2.3000000000000007
784,1,19,11,0.0,1.5,2.0,1.6666666666666667,0.0,1.3333333333333333,2,1.4,0.6000000000000001
2069,2,12,7,1.25,1.9166666666666667,5.0,4.0,5.0,7.099999999999999,5,4.1,0.9000000000000004
2515,2,12,10,0.4545454545454545,0.75,2.0,3.6666666666666665,2.8,6.933333333333331,1,4.0,3.0
1401,2,6,15,0.7777777777777778,2.333333333333333,1.0,2.6666666666666665,2.2,3.299999999999999,6,4.7,1.2999999999999998
6341,2,20,1,0.5384615384615384,0.6923076923076923,2.0,1.6666666666666667,2.2,3.4,1,0.4,0.6
19519,2,9,13,0.75,2.4166666666666665,5.0,2.333333333333333,1.8,2.533333333333333,1,2.5,1.5
2471,2,14,15,1.5,1.2222222222222223,1.0,2.333333333333333,1.8,2.200000000000001,4,3.3,0.7000000000000002
7922,1,17,19,0.5,0.5,0.0,0.0,0.0,0.0,2,0.1,1.9
1077,2,13,12,0.625,1.0,1.0,1.0,2.6,0.06666666666666643,1,1.1,0.10000000000000009
3575,1,8,3,1.0,2.333333333333333,6.0,6.333333333333332,5.8,12.566666666666668,1,7.3,6.3
2466,1,13,3,1.375,1.0,2.0,5.0,4.8,7.600000000000001,2,6.1,4.1
2056,1,20,7,0.0,1.5,1.0,1.0,0.0,3.0666666666666664,1,0.6,0.4
4139,1,2,11,1.2,1.2,1.0,5.666666666666668,4.2,6.633333333333333,7,8.6,1.5999999999999996
10812,2,17,2,1.0,1.5555555555555556,2.0,1.3333333333333333,1.4,2.066666666666667,1,0.8,0.19999999999999996
7588,2,9,5,0.6666666666666666,0.7272727272727273,0.0,0.0,0.0,0.0,2,-0.1,2.1
8957,2,4,12,1.9,1.1111111111111112,1.0,2.333333333333333,1.8,5.3666666666666645,1,3.8,2.8
10073,2,6,16,1.375,2.25,2.0,6.666666666666668,8.2,8.666666666666666,11,10.0,1.0
5315,3,7,3,1.2,0.8,16.0,10.0,8.4,12.100000000000005,2,7.5,5.5
6097,2,11,16,1.3076923076923077,1.5384615384615383,2.0,2.6666666666666665,1.6,6.099999999999998,2,3.6,1.6
11587,3,9,4,1.4666666666666666,1.4705882352941178,2.0,1.6666666666666667,1.4,3.833333333333334,1,1.6,0.6000000000000001
5058,2,13,11,1.0,1.2,5.0,3.0,2.4,3.1666666666666687,2,2.4,0.3999999999999999
6320,1,3,13,1.0,1.0,1.0,0.0,0.0,0.0,1,0.8,0.19999999999999996
4177,2,2,18,1.1666666666666667,2.5,1.0,2.6666666666666665,3.6,4.400000000000001,5,5.3,0.2999999999999998
4432,2,15,3,0.875,0.875,2.0,1.6666666666666667,1.6,2.600000000000001,2,1.0,1.0
10071,2,6,8,1.2857142857142858,2.2857142857142856,9.0,9.333333333333334,6.4,12.533333333333333,7,10.4,3.4000000000000004
4410,2,15,1,0.9,0.5,2.0,1.0,3.4,1.9666666666666641,0,-0.1,0.1
1913,3,11,10,1.2,2.3076923076923075,12.0,5.333333333333333,3.8,8.033333333333335,2,3.4,1.4
2474,2,10,13,1.6666666666666667,1.8181818181818181,4.0,2.0,2.2,2.833333333333334,1,2.3,1.2999999999999998
20164,2,11,8,1.1666666666666667,1.7692307692307692,1.0,1.0,1.0,1.4,1,1.5,0.5
16627,2,8,1,1.125,2.0,2.0,2.0,3.4,3.5000000000000013,2,2.5,0.5
3795,1,1,4,2.75,1.0,6.0,7.666666666666668,6.6,11.6,5,9.5,4.5
12423,2,13,2,1.0,0.625,1.0,1.3333333333333333,1.2,3.733333333333333,2,0.9,1.1
7949,3,16,9,1.5,2.2857142857142856,10.0,5.666666666666668,4.0,9.866666666666667,5,4.3,0.7000000000000002
401,2,5,18,2.4444444444444446,1.6666666666666667,1.0,1.6666666666666667,3.2,4.833333333333335,2,3.7,1.7000000000000002
17730,2,16,6,0.9,0.9,1.0,6.0,4.4,7.233333333333333,5,7.4,2.4000000000000004
21080,1,11,14,0.8333333333333334,0.8333333333333334,1.0,2.0,1.6,2.833333333333334,1,2.8,1.7999999999999998
7944,2,19,9,1.4615384615384617,1.5384615384615383,2.0,3.333333333333333,2.8,9.033333333333337,2,3.7,1.7000000000000002
6909,1,14,8,0.8333333333333334,0.6666666666666666,1.0,1.6666666666666667,2.4,1.2,2,1.9,0.10000000000000009
15747,2,13,3,1.4166666666666667,1.25,9.0,6.333333333333332,4.6,7.799999999999998,9,5.2,3.8
22553,3,4,19,2.1111111111111107,1.2941176470588236,0.0,2.333333333333333,6.2,3.633333333333335,6,4.7,1.2999999999999998
11606,2,12,14,1.7142857142857142,2.2857142857142856,9.0,4.0,4.2,7.733333333333333,1,3.3,2.3
17717,1,16,2,1.6666666666666667,0.3333333333333333,2.0,1.6666666666666667,3.4,2.6666666666666665,1,1.2,0.19999999999999996
2068,2,14,17,0.5454545454545454,1.4166666666666667,2.0,3.0,4.4,4.933333333333334,5,3.8,1.2000000000000002
20967,3,11,3,0.8947368421052632,1.1764705882352942,1.0,2.6666666666666665,3.2,2.700000000000001,1,3.0,2.0
742,2,16,12,0.7272727272727273,1.2727272727272727,1.0,1.3333333333333333,1.2,4.7,2,1.4,0.6000000000000001
17735,2,15,2,0.75,1.1666666666666667,7.0,3.6666666666666665,3.0,7.966666666666666,2,1.8,0.19999999999999996
20163,2,9,7,1.25,1.75,1.0,1.0,0.0,1.2666666666666668,1,1.6,0.6000000000000001
10055,3,6,5,1.6875,1.0,5.0,2.333333333333333,4.0,2.1,1,1.6,0.6000000000000001
5318,3,7,14,2.3529411764705883,1.3529411764705883,13.0,7.0,7.8,12.833333333333336,6,5.6,0.40000000000000036
6956,2,15,11,0.7272727272727273,2.272727272727273,2.0,1.3333333333333333,1.2,1.7666666666666668,1,1.6,0.6000000000000001
16611,3,14,5,1.263157894736842,1.6666666666666667,2.0,1.6666666666666667,1.6,4.1,1,1.4,0.3999999999999999
7589,2,9,19,1.5,1.3333333333333333,2.0,0.0,0.0,0.0,2,0.4,1.6
5101,2,16,11,1.1538461538461535,1.4615384615384617,1.0,1.3333333333333333,1.2,2.3333333333333326,1,1.6,0.6000000000000001
17407,3,7,17,1.0555555555555556,1.7777777777777777,1.0,1.0,2.8,3.8,1,2.0,1.0
11572,2,9,12,1.625,1.625,1.0,1.3333333333333333,1.2,2.133333333333334,2,2.4,0.3999999999999999
11569,1,10,7,1.7142857142857142,2.0,1.0,1.0,0.8,0.4666666666666672,1,2.1,1.1
10072,2,6,5,1.375,0.625,7.0,6.0,6.4,10.233333333333333,2,5.7,3.7
5430,1,14,5,0.6666666666666666,1.0,2.0,3.333333333333333,2.8,4.4,2,3.7,1.7000000000000002
12417,1,13,10,1.1666666666666667,1.3333333333333333,1.0,1.0,1.0,2.1,1,1.5,0.5
4156,1,1,20,4.0,4.0,0.0,0.0,0.0,0.0,13,4.1,8.9
20321,1,4,12,2.333333333333333,0.6666666666666666,2.0,0.0,0.0,0.0,1,0.5,0.5
5086,2,17,14,1.25,2.083333333333333,1.0,3.0,2.0,6.933333333333334,7,4.2,2.8
20942,1,14,11,1.5,2.0,5.0,4.333333333333333,3.4,5.3,7,5.0,2.0
2513,2,13,2,0.4,1.181818181818182,2.0,3.6666666666666665,7.0,3.6666666666666656,8,4.0,4.0
6321,1,5,11,1.0,1.0,1.0,1.0,0.0,0.6,1,1.9,0.8999999999999999
22828,3,18,10,0.8823529411764706,0.6470588235294118,2.0,2.333333333333333,2.0,2.9999999999999987,1,1.7,0.7
3533,1,3,17,1.0,1.0,0.0,0.0,0.0,0.0,4,1.3,2.7
3477,1,6,13,1.8,1.4,1.0,1.0,1.0,0.8000000000000002,1,2.4,1.4
6382,2,19,16,1.0,1.25,2.0,5.0,3.6,7.7666666666666675,5,6.1,1.0999999999999996
6831,1,13,5,0.75,1.25,2.0,1.6666666666666667,3.4,1.7333333333333332,2,1.7,0.30000000000000004
10060,1,3,5,2.0,0.5,13.0,8.0,0.0,11.433333333333332,2,6.5,4.5
22616,3,18,9,0.6428571428571429,1.4285714285714286,1.0,1.3333333333333333,1.2,4.466666666666666,2,0.9,1.1
21855,2,9,2,1.2222222222222223,1.4,1.0,0.0,0.0,0.0,1,-0.1,1.1
18532,1,19,9,0.8,1.8,7.0,3.333333333333333,2.8,6.566666666666667,1,2.1,1.1
8887,2,5,11,2.1666666666666665,2.1666666666666665,2.0,1.6666666666666667,2.8,4.466666666666668,1,3.1,2.1
7003,2,15,19,1.2,1.3636363636363635,4.0,2.0,1.6,2.3666666666666663,1,1.9,0.8999999999999999
8897,3,4,19,2.1111111111111107,1.2941176470588236,2.0,6.666666666666668,7.4,12.800000000000002,12,9.6,2.4000000000000004
2386,2,9,20,1.8888888888888888,1.2222222222222223,1.0,1.0,1.0,0.5333333333333335,1,2.2,1.2000000000000002
17714,1,6,10,1.5,1.0,10.0,7.0,0.0,7.3,2,6.5,4.5
3797,1,1,8,4.2,2.0,13.0,6.333333333333332,7.4,9.633333333333336,1,6.3,5.3
5398,3,18,13,0.8421052631578947,1.6666666666666667,2.0,2.0,1.0,5.700000000000002,2,1.8,0.19999999999999996
2406,2,9,5,0.6666666666666666,0.7272727272727273,1.0,1.0,4.8,2.466666666666669,1,1.0,0.0
376,2,5,11,1.125,1.1111111111111112,1.0,1.0,1.2,1.4,1,1.7,0.7
12469,3,9,18,1.2857142857142858,1.2142857142857142,1.0,1.0,1.6,0.43333333333333296,1,1.7,0.7
12475,3,11,18,0.875,1.8823529411764703,1.0,1.3333333333333333,1.2,1.1,1,2.2,1.2000000000000002
1907,2,14,7,1.3333333333333333,2.333333333333333,2.0,3.333333333333333,3.4,2.666666666666668,1,4.5,3.5
7929,1,13,3,1.4,1.5,2.0,1.0,3.0,7.7666666666666675,2,0.9,1.1
6843,2,3,19,1.4285714285714286,0.8571428571428571,2.0,4.0,5.0,8.0,1,5.9,4.9
6108,2,10,7,1.4166666666666667,1.1666666666666667,1.0,1.3333333333333333,1.2,1.4,1,1.8,0.8
15728,1,10,17,2.5,0.5,1.0,2.6666666666666665,0.0,3.0333333333333328,6,4.2,1.7999999999999998
21872,3,7,14,1.1176470588235294,1.9411764705882355,1.0,1.3333333333333333,2.2,0.6,1,2.4,1.4
5407,1,3,20,1.3333333333333333,2.1666666666666665,1.0,1.0,0.8,0.5333333333333333,1,3.2,2.2
3793,1,2,8,3.0,4.0,9.0,7.333333333333332,0.0,8.966666666666667,12,9.5,2.5
8955,2,3,20,2.4444444444444446,1.7777777777777777,1.0,2.333333333333333,1.8,4.799999999999999,5,4.8,0.20000000000000018
2728,1,10,13,0.5,1.0,2.0,2.0,3.4,3.0333333333333337,2,2.5,0.5
21083,2,7,11,0.7142857142857143,0.7142857142857143,1.0,1.0,1.0,0.2666666666666672,1,1.3,0.30000000000000004
2375,2,9,2,1.5454545454545454,1.0909090909090908,1.0,1.3333333333333333,2.2,0.4666666666666656,1,1.7,0.7
8080,1,3,13,2.1666666666666665,2.2,1.0,1.0,1.0,0.5666666666666661,1,3.1,2.1
14915,1,3,19,1.0,0.6666666666666666,6.0,5.666666666666668,4.8,11.166666666666664,9,6.6,2.4000000000000004
21017,2,20,13,1.3333333333333333,2.1111111111111107,5.0,3.0,2.6,7.699999999999998,2,2.5,0.5
5440,2,20,13,0.5,1.875,2.0,2.0,1.8,2.833333333333334,2,2.0,0.0
4781,1,11,12,0.0,0.0,0.0,0.0,0.0,0.0,2,-0.3,2.3
6950,2,14,10,0.75,1.125,1.0,1.0,1.2,1.366666666666667,1,1.0,0.0
8888,2,3,17,1.9166666666666667,2.1666666666666665,1.0,1.3333333333333333,2.6,3.6,1,3.4,2.4
7978,2,4,17,2.8,2.1818181818181817,6.0,4.333333333333333,3.6,8.133333333333333,1,5.7,4.7
11559,1,15,16,0.5,0.5,2.0,1.6666666666666667,0.0,3.7,1,1.5,0.5
6933,3,11,3,0.8947368421052632,1.1764705882352942,2.0,4.666666666666667,3.4,4.933333333333335,7,5.3,1.7000000000000002
796,3,11,15,1.4285714285714286,1.6428571428571428,2.0,1.3333333333333333,3.6,4.133333333333336,1,1.7,0.7
22620,3,19,12,0.9333333333333332,1.25,2.0,1.3333333333333333,2.2,4.8,2,0.6,1.4
5094,1,13,12,1.25,0.6666666666666666,1.0,2.0,0.0,2.8666666666666663,0,2.6,2.6
7613,3,18,3,1.0666666666666669,1.5714285714285714,2.0,1.6666666666666667,0.0,2.6666666666666665,2,0.9,1.1
394,1,6,1,1.1666666666666667,0.6666666666666666,2.0,4.0,3.2,7.066666666666667,4,4.9,0.9000000000000004
1953,3,15,1,1.8125,1.3125,1.0,1.0,1.0,1.4333333333333331,1,0.6,0.4
3440,1,5,14,2.0,1.2,2.0,5.0,3.8,8.466666666666663,5,7.4,2.4000000000000004
9971,2,6,9,1.4545454545454546,1.7272727272727273,1.0,4.666666666666667,3.4,6.2333333333333325,8,6.9,1.0999999999999996
3458,1,10,7,0.6666666666666666,2.333333333333333,5.0,3.0,0.0,9.1,2,2.9,0.8999999999999999
2059,1,20,16,1.0,2.0,2.0,1.6666666666666667,1.4,3.3666666666666663,1,2.2,1.2000000000000002
19527,3,14,18,1.25,2.125,1.0,1.0,1.8,3.5,1,1.8,0.8
16633,2,8,2,1.2727272727272727,1.2727272727272727,5.0,2.6666666666666665,2.2,4.100000000000001,2,2.0,0.0
7278,1,8,1,1.0,0.6,7.0,3.333333333333333,2.8,5.333333333333333,1,1.9,0.8999999999999999
6068,2,18,5,1.6666666666666667,1.5384615384615383,1.0,1.6666666666666667,3.8,2.5,2,2.0,0.0
355,1,5,4,2.25,2.5,1.0,1.0,1.0,1.9666666666666663,1,2.7,1.7000000000000002
3774,2,1,20,3.4615384615384617,1.4615384615384617,17.0,9.333333333333334,7.0,16.333333333333332,6,8.5,2.5
751,2,14,9,1.2727272727272727,1.7272727272727273,1.0,1.3333333333333333,1.2,0.26666666666666666,1,1.9,0.8999999999999999
4502,1,9,15,1.25,3.0,1.0,1.3333333333333333,1.6,2.0333333333333328,1,3.4,2.4
5840,2,5,2,2.25,1.5384615384615383,8.0,7.666666666666668,8.2,14.566666666666665,2,8.2,6.199999999999999
1396,1,7,19,0.6666666666666666,0.8333333333333334,1.0,3.333333333333333,2.4,5.966666666666666,7,5.1,1.9000000000000004
22611,2,16,10,1.0909090909090908,2.0,1.0,0.0,0.0,0.0,1,0.1,0.9
20473,2,16,10,1.0909090909090908,2.0,1.0,1.0,1.0,0.06666666666666668,1,1.5,0.5
14934,2,2,15,2.1666666666666665,1.1666666666666667,2.0,4.333333333333333,6.4,5.999999999999999,6,6.7,0.7000000000000002
2374,2,9,14,0.7272727272727273,1.5454545454545454,2.0,1.3333333333333333,2.2,1.6333333333333322,1,1.8,0.8
17720,1,17,2,1.0,1.8,2.0,1.6666666666666667,1.6,7.066666666666666,2,1.5,0.5
4158,1,1,15,0.0,3.0,6.0,6.333333333333332,0.0,13.333333333333336,0,8.1,8.1
6387,3,20,14,1.0714285714285714,2.0,2.0,1.6666666666666667,3.2,1.233333333333334,2,1.7,0.30000000000000004
10075,2,6,18,1.5555555555555556,1.7777777777777777,12.0,12.666666666666664,9.4,15.866666666666667,15,14.2,0.8000000000000007
5070,1,17,1,1.0,0.75,9.0,6.666666666666668,5.4,6.933333333333333,9,5.2,3.8
13088,2,18,12,1.3333333333333333,0.7777777777777778,1.0,1.6666666666666667,0.0,1.7666666666666668,2,1.7,0.30000000000000004
934,3,6,15,2.0,1.9411764705882355,1.0,1.3333333333333333,1.6,2.6666666666666674,1,2.7,1.7000000000000002
3109,2,8,10,1.7,2.1,1.0,1.3333333333333333,4.8,1.6333333333333329,2,2.8,0.7999999999999998
11582,3,10,13,1.2142857142857142,0.7857142857142857,5.0,2.333333333333333,3.6,3.5666666666666664,1,1.5,0.5
15733,1,9,19,1.4,1.8,2.0,4.333333333333333,4.2,6.766666666666665,2,6.7,4.7
7009,1,17,2,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.2,1.2
7506,2,19,17,0.625,1.25,6.0,5.666666666666668,3.8,6.5,9,5.5,3.5
3572,1,2,13,0.5,1.0,5.0,5.0,0.0,10.233333333333333,5,5.7,0.7000000000000002
17334,1,17,3,2.0,3.0,0.0,0.0,0.0,0.0,2,1.1,0.8999999999999999
6655,1,15,18,1.6666666666666667,0.25,1.0,1.3333333333333333,0.0,4.533333333333333,1,1.7,0.7
8951,2,4,1,1.8571428571428568,1.1428571428571428,1.0,3.333333333333333,2.4,4.433333333333332,1,4.7,3.7
5361,3,7,5,1.0526315789473684,1.0,1.0,1.0,1.0,0.10000000000000013,1,1.0,0.0
5448,2,20,15,0.6666666666666666,1.1666666666666667,2.0,5.666666666666668,5.4,8.06666666666667,8,6.8,1.2000000000000002
890,2,4,1,2.333333333333333,1.0,1.0,3.0,5.8,4.466666666666667,6,4.4,1.5999999999999996
4430,1,14,8,1.0,1.4285714285714286,1.0,1.3333333333333333,2.8,2.133333333333334,1,1.9,0.8999999999999999
2378,3,10,6,0.6923076923076923,1.0769230769230769,1.0,2.333333333333333,1.8,2.566666666666665,5,2.6,2.4
4142,1,2,11,2.5,1.5,2.0,3.0,3.4,3.733333333333333,5,5.2,0.20000000000000018
10078,2,6,3,1.5454545454545454,1.5,8.0,6.666666666666668,9.4,10.966666666666667,7,6.8,0.20000000000000018
349,1,12,14,2.0,0.0,5.0,0.0,0.0,0.0,1,-1.5,2.5
6376,2,17,5,0.4444444444444444,0.3333333333333333,2.0,1.6666666666666667,1.8,7.300000000000002,1,0.4,0.6
3553,2,1,15,1.181818181818182,1.4545454545454546,1.0,1.0,1.0,5.181040781584063e-16,1,2.4,1.4
2698,2,7,12,0.6666666666666666,1.5,1.0,1.0,0.0,0.7666666666666666,1,1.7,0.7
4151,2,3,13,1.181818181818182,1.5,2.0,1.6666666666666667,2.0,7.166666666666668,2,2.6,0.6000000000000001
3792,1,4,18,2.0,2.0,1.0,3.6666666666666665,0.0,6.333333333333332,9,6.6,2.4000000000000004
3077,2,8,2,1.3,1.0,2.0,5.0,3.8,6.199999999999998,8,6.1,1.9000000000000004
13119,1,20,13,1.1666666666666667,1.0,7.0,7.0,5.0,6.966666666666668,12,7.0,5.0
725,3,10,17,0.9285714285714286,1.4285714285714286,2.0,5.333333333333333,6.0,6.466666666666666,2,7.1,5.1
13134,3,20,7,1.3846153846153846,2.1538461538461537,2.0,5.666666666666668,4.2,5.7333333333333325,2,6.9,4.9
363,2,4,19,1.6153846153846154,1.3846153846153846,1.0,1.3333333333333333,2.4,4.066666666666665,1,2.9,1.9
6674,2,19,1,0.6666666666666666,0.75,1.0,1.0,1.0,0.6999999999999997,1,0.0,1.0
17409,3,7,5,1.0526315789473684,1.0,1.0,1.3333333333333333,1.2,3.533333333333333,2,1.4,0.6000000000000001
2479,3,11,19,0.5,0.7692307692307693,1.0,1.0,2.0,0.30000000000000104,1,1.2,0.19999999999999996
18538,2,18,20,1.625,2.0,1.0,9.666666666666666,6.4,11.4,13,13.7,0.6999999999999993
6877,2,15,11,0.8888888888888888,1.6666666666666667,1.0,2.6666666666666665,2.0,4.233333333333333,6,3.5,2.5
10059,1,2,16,2.0,1.0,9.0,0.0,0.0,0.0,13,-1.7,14.7
