,round,team_rank,opponent_team_rank,team_pot,opp_concede_pot,prev_points,form_points,long_form,ict_form,total_points,Predicted,Prediction_Error
12425,2,11,14,1.3,0.8,10.0,6.0,4.0,7.900000000000001,6,4.8,1.2000000000000002
3561,3,1,16,2.0,1.6666666666666667,1.0,1.0,1.0,0.23333333333333384,1,2.6,1.6
9959,1,8,14,1.6,1.0,1.0,1.0,1.0,1.0999999999999996,1,2.0,1.0
15764,1,18,8,1.0,0.5,2.0,1.6666666666666667,0.0,3.0,1,1.1,0.10000000000000009
1955,3,13,19,1.9411764705882355,1.4705882352941178,1.0,1.0,1.0,0.9999999999999996,1,1.8,0.8
753,2,13,6,1.3333333333333333,1.5,1.0,1.0,1.2,1.3333333333333333,1,1.2,0.19999999999999996
8077,1,4,17,1.8,2.0,1.0,1.0,1.0,2.233333333333333,1,3.0,2.0
6870,1,11,5,0.8,1.0,1.0,1.0,1.0,0.7333333333333334,1,1.2,0.19999999999999996
21345,1,11,9,1.0,3.0,0.0,0.0,0.0,0.0,1,1.5,0.5
6342,3,20,15,1.0769230769230769,1.5833333333333333,1.0,3.0,3.2,4.5666666666666655,6,3.6,2.4
16640,3,8,7,0.6923076923076923,2.2142857142857144,2.0,1.6666666666666667,1.6,2.8000000000000016,1,2.1,1.1
1774,1,17,1,1.0,0.3333333333333333,6.0,3.0,2.6,5.333333333333333,1,1.1,0.10000000000000009
4132,1,1,15,0.0,4.0,5.0,0.0,0.0,0.0,2,0.8,1.2
6667,1,17,10,0.5,0.3333333333333333,1.0,0.6666666666666666,1.4,0.1333333333333333,1,0.1,0.9
2697,2,7,4,1.5454545454545454,1.9090909090909087,1.0,1.0,0.0,0.7666666666666666,1,1.8,0.8
22832,3,17,20,0.9473684210526316,0.9473684210526316,5.0,4.0,3.6,4.466666666666664,2,3.6,1.6
5826,1,3,9,1.4,3.0,2.0,10.333333333333334,9.2,14.766666666666666,16,15.4,0.5999999999999996
4131,1,1,20,4.0,4.0,0.0,0.0,0.0,0.0,5,4.1,0.9000000000000004
6094,2,10,11,1.2222222222222223,2.1111111111111107,2.0,0.6666666666666666,1.8,1.6333333333333315,-2,1.2,3.2
6860,3,12,9,1.6666666666666667,1.7894736842105263,2.0,6.333333333333332,6.0,9.900000000000002,9,8.3,0.6999999999999993
3534,1,4,14,0.0,2.0,4.0,0.0,0.0,0.0,6,-0.2,6.2
7508,2,20,9,0.5555555555555556,1.4444444444444444,2.0,4.0,4.0,3.266666666666667,1,4.4,3.4000000000000004
12432,3,9,18,1.2857142857142858,1.2142857142857142,1.0,2.6666666666666665,3.6,4.700000000000003,5,3.9,1.1
21228,2,20,8,1.2727272727272727,1.9166666666666667,1.0,1.3333333333333333,1.6,2.500000000000004,1,1.5,0.5
5844,1,10,12,1.0,1.0,0.0,0.0,0.0,0.0,1,0.6,0.4
4433,2,16,8,1.125,1.625,2.0,1.0,1.0,2.433333333333335,-1,0.7,1.7
6864,1,16,6,1.0,1.0,1.0,1.0,0.0,0.6333333333333334,1,0.9,0.09999999999999998
3760,1,1,20,3.6666666666666665,2.333333333333333,20.0,13.333333333333336,8.6,19.53333333333333,11,13.6,2.5999999999999996
2712,2,11,13,1.0,2.2,1.0,3.6666666666666665,2.8,8.733333333333334,5,5.5,0.5
6366,1,12,7,0.6666666666666666,1.0,2.0,2.0,2.6,4.199999999999998,2,2.1,0.10000000000000009
16602,3,9,18,1.2857142857142858,1.2142857142857142,1.0,1.0,1.2,0.4666666666666668,1,1.7,0.7
2357,1,16,5,0.5,0.0,1.0,2.333333333333333,0.0,4.2,1,1.9,0.8999999999999999
6331,2,17,12,1.1428571428571428,1.5714285714285714,6.0,3.0,2.2,4.6,2,2.0,0.0
7507,2,20,1,0.5555555555555556,0.5555555555555556,9.0,5.666666666666668,4.0,6.366666666666667,2,3.1,1.1
7989,3,3,8,1.6470588235294117,1.6111111111111112,1.0,1.0,2.0,1.4333333333333338,1,1.9,0.8999999999999999
9966,2,6,8,1.4444444444444444,2.1111111111111107,2.0,2.6666666666666665,3.6,7.7333333333333325,5,4.0,1.0
7024,2,18,5,0.7777777777777778,0.7777777777777778,1.0,3.0,2.6,3.0666666666666638,2,3.0,1.0
6906,1,12,11,1.6,1.2,1.0,2.6666666666666665,2.4,3.266666666666667,6,4.0,2.0
3784,1,12,14,1.3333333333333333,1.8333333333333333,1.0,1.0,1.0,1.2333333333333332,1,2.1,1.1
14997,1,5,1,1.4285714285714286,1.8571428571428568,5.0,2.333333333333333,3.4,2.066666666666668,1,2.4,1.4
6958,2,16,6,1.3333333333333333,1.0,1.0,1.0,1.2,1.6000000000000003,1,0.8,0.19999999999999996
16635,2,8,15,0.6363636363636364,1.25,2.0,2.0,2.4,5.400000000000001,2,2.6,0.6000000000000001
5044,1,11,5,0.5,0.5,1.0,0.0,0.0,0.0,7,-0.6,7.6
15003,2,4,13,1.8,1.8,1.0,1.0,1.8,0.2333333333333344,1,2.5,1.5
5471,2,20,16,0.6,1.4,2.0,1.6666666666666667,2.2,3.1333333333333337,2,1.5,0.5
719,2,14,9,1.2727272727272727,1.7272727272727273,7.0,3.6666666666666665,2.8,6.566666666666666,2,2.7,0.7000000000000002
3474,1,8,7,2.0,2.333333333333333,1.0,1.0,0.0,2.0000000000000004,1,2.4,1.4
1779,1,10,15,1.0,1.8,2.0,4.0,4.4,5.266666666666667,1,5.9,4.9
16621,1,13,3,0.6,0.25,2.0,2.0,4.8,5.400000000000001,2,1.5,0.5
17386,2,9,7,1.125,2.0,1.0,1.0,1.0,2.1333333333333333,1,1.7,0.7
391,1,6,4,0.25,2.5,2.0,5.666666666666668,5.0,8.499999999999998,2,8.0,6.0
13108,3,20,1,1.1666666666666667,1.0555555555555556,1.0,1.6666666666666667,1.4,3.433333333333335,2,0.9,1.1
2603,3,14,8,1.3888888888888888,1.875,9.0,5.0,3.6,6.566666666666666,4,3.6,0.3999999999999999
4403,1,11,2,0.6666666666666666,0.6666666666666666,2.0,3.333333333333333,2.4,6.5,7,3.5,3.5
4417,3,13,2,0.8571428571428571,1.5,2.0,2.6666666666666665,2.2,3.2666666666666635,5,2.5,2.5
2063,2,20,14,1.25,1.25,2.0,1.0,1.0,6.399999999999999,-1,0.5,1.5
3554,2,1,19,1.9090909090909087,1.8181818181818181,1.0,1.0,1.0,0.13333333333333386,1,3.0,2.0
5305,2,7,10,1.4,1.7,2.0,7.0,5.0,11.133333333333333,11,9.6,1.4000000000000004
6086,1,8,15,2.5,1.3333333333333333,2.0,2.0,0.0,2.1666666666666656,2,3.4,1.4
17384,1,7,10,1.0,2.5714285714285716,1.0,1.0,1.0,0.3666666666666663,1,2.6,1.6
1042,1,17,3,0.0,0.0,0.0,0.0,0.0,0.0,1,-1.1,2.1
2519,3,12,4,0.6428571428571429,0.7857142857142857,12.0,5.333333333333333,3.8,6.099999999999999,2,2.1,0.10000000000000009
17421,1,17,5,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,2,-0.3,2.3
1898,2,12,13,1.125,1.3333333333333333,4.0,4.0,2.8,6.900000000000001,7,4.4,2.5999999999999996
1043,1,18,9,0.0,0.0,1.0,0.0,0.0,0.0,2,-1.3,3.3
22614,2,16,7,1.0,1.6923076923076923,1.0,1.0,0.0,1.0666666666666669,1,1.1,0.10000000000000009
11628,3,8,13,1.4117647058823528,2.1111111111111107,1.0,1.3333333333333333,3.0,3.1333333333333333,2,2.5,0.5
17388,2,9,2,1.2222222222222223,1.4,2.0,1.6666666666666667,1.4,1.5666666666666664,2,1.8,0.19999999999999996
1067,3,12,18,1.3571428571428572,1.6428571428571428,2.0,6.666666666666668,5.8,9.26666666666667,12,9.0,3.0
4181,3,2,13,1.0,1.0714285714285714,6.0,3.333333333333333,4.0,5.066666666666666,2,3.0,1.0
2396,1,18,5,1.0,1.8,9.0,5.333333333333333,3.8,7.133333333333336,6,4.0,2.0
6656,1,15,7,0.6,2.0,1.0,0.0,0.8,3.533333333333333,-2,0.0,2.0
1388,1,7,20,0.5,1.0,1.0,0.6666666666666666,0.0,1.2666666666666666,1,1.6,0.6000000000000001
10026,1,7,9,1.6666666666666667,0.6666666666666666,1.0,3.6666666666666665,0.0,8.633333333333333,6,5.1,0.9000000000000004
5097,1,14,12,1.3333333333333333,1.6666666666666667,1.0,1.0,0.8,0.4666666666666659,1,1.8,0.8
20938,1,12,10,1.25,0.75,2.0,5.666666666666668,0.0,7.899999999999999,2,7.1,5.1
3584,2,1,8,0.875,2.0,12.0,8.333333333333334,8.6,9.566666666666668,8,8.2,0.1999999999999993
5289,1,3,19,2.5,2.5,2.0,6.666666666666668,0.0,14.933333333333332,17,10.6,6.4
6847,2,3,12,1.6,1.3,1.0,3.0,3.6,8.433333333333332,6,4.8,1.2000000000000002
6660,2,17,15,1.1111111111111112,1.7,2.0,2.333333333333333,1.2,3.8333333333333335,4,2.8,1.2000000000000002
356,1,4,17,2.0,0.6,1.0,1.0,1.0,1.2999999999999998,1,2.3,1.2999999999999998
5830,2,7,9,1.8571428571428568,1.2857142857142858,8.0,5.0,6.6,11.933333333333335,6,4.6,1.4000000000000004
13097,3,20,7,1.3846153846153846,2.1538461538461537,1.0,1.6666666666666667,1.6,3.633333333333333,2,1.8,0.19999999999999996
6367,1,10,8,1.0,0.75,2.0,2.0,2.6,3.5666666666666664,2,2.3,0.2999999999999998
13131,2,20,2,1.5833333333333333,0.8333333333333334,2.0,3.333333333333333,6.0,5.7333333333333325,2,3.2,1.2000000000000002
6669,1,15,7,0.6,2.0,5.0,2.333333333333333,1.6,2.9333333333333336,1,1.7,0.7
19842,2,12,17,1.2727272727272727,2.090909090909091,1.0,1.0,1.0,0.3999999999999997,1,2.1,1.1
3772,2,1,3,2.333333333333333,0.5833333333333334,6.0,4.0,6.0,9.866666666666662,5,3.9,1.1
17397,3,7,20,2.0,1.5384615384615383,1.0,3.6666666666666665,3.0,4.166666666666667,1,5.9,4.9
2726,1,13,6,0.6,0.2,9.0,4.333333333333333,3.4,3.1333333333333333,2,2.2,0.20000000000000018
3095,1,15,1,1.5,2.5,7.0,4.666666666666667,0.0,5.666666666666668,1,4.3,3.3
21005,1,12,4,1.6666666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,4,0.5,3.5
4801,2,18,5,1.1538461538461535,1.0833333333333333,1.0,1.3333333333333333,1.2,1.6333333333333335,2,1.0,1.0
4448,1,14,8,1.0,1.4285714285714286,1.0,1.0,0.0,1.8666666666666665,1,1.3,0.30000000000000004
7554,3,9,15,1.6428571428571428,1.6428571428571428,2.0,5.333333333333333,5.0,6.500000000000003,12,7.4,4.6
16636,2,8,11,1.3076923076923077,2.25,2.0,2.0,2.6,6.866666666666667,2,3.1,1.1
1345,1,7,13,1.3333333333333333,1.1428571428571428,1.0,3.333333333333333,2.6,2.5000000000000013,8,5.2,2.8
20937,1,12,6,1.0,1.0,13.0,0.0,0.0,0.0,2,-4.7,6.7
3446,2,4,6,2.7,1.0,12.0,8.333333333333334,7.8,10.866666666666662,11,7.9,3.0999999999999996
2358,1,18,2,0.3333333333333333,1.6666666666666667,1.0,1.0,2.6,3.0666666666666664,1,0.8,0.19999999999999996
6824,1,15,4,1.0,1.0,0.0,0.0,0.0,0.0,2,-0.1,2.1
3762,1,1,6,4.0,2.0,7.0,8.666666666666666,11.0,11.1,8,11.7,3.6999999999999993
13103,3,20,13,1.2352941176470589,1.9411764705882355,1.0,3.333333333333333,2.6,3.9666666666666672,7,4.2,2.8
6675,2,18,3,1.1428571428571428,0.75,1.0,1.0,1.0,0.8666666666666664,1,0.3,0.7
11573,2,7,10,1.4444444444444444,1.0,2.0,1.3333333333333333,1.2,1.4333333333333342,1,1.7,0.7
1400,2,7,9,0.75,1.375,1.0,1.0,2.4,1.6333333333333326,1,1.6,0.6000000000000001
20966,3,9,15,1.7058823529411764,1.9411764705882355,6.0,4.666666666666667,3.2,6.900000000000001,1,5.1,4.1
17349,2,15,13,0.625,0.8571428571428571,1.0,2.6666666666666665,0.0,5.233333333333333,2,3.0,1.0
2760,2,17,3,0.8461538461538461,1.6923076923076923,2.0,2.0,1.8,1.566666666666665,2,1.8,0.19999999999999996
16638,3,8,14,1.3571428571428572,1.9230769230769231,1.0,1.6666666666666667,1.8,5.300000000000002,2,2.8,0.7999999999999998
6867,1,12,10,1.25,0.75,1.0,1.0,1.0,0.4666666666666666,1,1.4,0.3999999999999999
7925,1,7,20,1.6666666666666667,2.0,2.0,5.333333333333333,0.0,8.366666666666667,7,8.2,1.1999999999999993
730,1,19,16,1.0,1.3333333333333333,1.0,1.0,0.0,2.1666666666666665,1,1.3,0.30000000000000004
7286,2,7,5,1.7,1.2,2.0,1.6666666666666667,1.8,2.3666666666666654,1,2.1,1.1
16614,1,9,5,2.0,1.0,8.0,0.0,0.0,0.0,2,-2.3,4.3
20939,1,13,5,0.75,1.25,2.0,1.6666666666666667,0.0,2.5666666666666664,1,1.6,0.6000000000000001
5358,3,7,1,2.2222222222222223,1.2777777777777777,1.0,1.0,0.0,0.9333333333333336,1,1.3,0.30000000000000004
12427,2,9,6,1.2727272727272727,1.0909090909090908,11.0,6.333333333333332,6.2,10.966666666666667,2,4.7,2.7
3110,2,8,4,1.6363636363636365,0.3636363636363637,2.0,1.3333333333333333,4.2,2.266666666666666,1,1.1,0.10000000000000009
2410,3,9,10,0.6428571428571429,1.8571428571428568,2.0,2.0,1.6,1.5666666666666689,2,2.4,0.3999999999999999
1773,1,14,12,2.0,0.5,2.0,3.333333333333333,0.0,5.633333333333333,6,4.0,2.0
7026,2,15,1,0.9,0.5,5.0,3.0,3.2,2.066666666666664,2,1.5,0.5
4152,2,2,9,2.4545454545454546,1.3636363636363635,2.0,1.6666666666666667,2.0,7.199999999999998,1,2.8,1.7999999999999998
17718,1,16,18,1.25,2.0,1.0,1.3333333333333333,1.6,1.0,1,2.6,1.6
14929,2,4,13,1.8,1.8,4.0,7.333333333333332,5.2,11.999999999999998,16,9.8,6.199999999999999
20486,3,19,1,0.6111111111111112,1.0588235294117647,1.0,0.6666666666666666,0.8,0.16666666666666674,0,-0.5,0.5
2738,2,11,8,0.7272727272727273,1.2727272727272727,2.0,1.3333333333333333,5.2,1.2000000000000004,1,1.4,0.3999999999999999
17401,3,7,3,1.2,0.8,10.0,5.333333333333333,3.6,4.766666666666667,1,3.4,2.4
5468,2,19,17,0.625,1.25,2.0,2.333333333333333,2.2,2.466666666666668,4,2.5,1.5
1397,1,7,4,0.7142857142857143,1.7142857142857142,7.0,3.333333333333333,2.6,5.933333333333333,2,2.6,0.6000000000000001
5102,3,18,9,0.8461538461538461,1.4615384615384617,1.0,1.0,1.2,1.3999999999999992,1,0.6,0.4
8078,1,4,7,3.0,1.75,1.0,1.0,1.0,2.3666666666666667,1,2.7,1.7000000000000002
21019,2,19,7,1.3,2.0,2.0,2.0,2.6,4.299999999999999,2,2.1,0.10000000000000009
8865,1,5,16,2.0,1.0,0.0,0.0,0.0,0.0,9,1.4,7.6
6932,3,9,15,1.7058823529411764,1.9411764705882355,5.0,2.6666666666666665,2.4,5.833333333333335,2,2.7,0.7000000000000002
3084,3,8,1,1.4285714285714286,0.7142857142857143,6.0,6.0,5.8,7.233333333333332,5,5.6,0.5999999999999996
11561,1,14,15,1.6666666666666667,2.0,1.0,0.6666666666666666,1.2,4.166666666666667,0,1.7,1.7
13098,3,20,3,1.3571428571428572,1.2857142857142858,2.0,1.6666666666666667,1.6,3.3000000000000003,2,0.8,1.2
13128,2,18,2,1.5,1.5454545454545454,7.0,7.333333333333332,5.6,8.933333333333335,13,7.1,5.9
738,2,14,2,0.6666666666666666,1.4444444444444444,1.0,1.0,1.2,0.26666666666666644,1,0.8,0.19999999999999996
3628,2,18,7,1.181818181818182,1.9090909090909087,1.0,0.0,0.0,0.0,2,-0.2,2.2
6384,2,20,1,0.5384615384615384,0.6923076923076923,9.0,5.333333333333333,5.2,6.533333333333334,2,2.8,0.7999999999999998
1766,1,6,12,2.0,1.5,-1.0,0.3333333333333333,0.0,1.3666666666666665,1,2.2,1.2000000000000002
4748,1,9,20,0.5,2.0,1.0,1.0,0.0,2.5,1,2.4,1.4
4140,1,2,3,2.6,0.6,7.0,3.333333333333333,4.2,2.9666666666666663,2,3.0,1.0
5324,1,8,12,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.1,1.1
4395,1,17,2,0.0,0.0,2.0,0.0,0.0,0.0,1,-1.9,2.9
6096,2,10,7,1.4166666666666667,1.1666666666666667,4.0,1.3333333333333333,1.6,5.099999999999998,2,0.6,1.4
14924,2,5,20,2.0,2.5714285714285716,2.0,9.333333333333334,9.0,12.433333333333332,13,14.2,1.1999999999999993
22829,3,18,11,1.4117647058823528,2.25,1.0,2.6666666666666665,2.8,4.266666666666667,5,3.6,1.4
4402,1,11,17,1.1666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.2,5.833333333333332,2,2.3,0.2999999999999998
1846,1,20,1,3.0,3.0,0.0,0.0,0.0,0.0,4,1.1,2.9
4175,2,2,7,1.2,1.7,2.0,4.0,3.8,6.400000000000001,2,5.8,3.8
7633,3,15,9,0.6428571428571429,1.2857142857142858,0.0,0.0,0.0,0.0,2,-0.3,2.3
2483,3,15,2,1.4666666666666666,0.8571428571428571,1.0,1.0,1.8,2.2666666666666675,1,0.4,0.6
17722,1,15,3,1.0,0.6666666666666666,5.0,3.0,2.4,7.366666666666667,2,1.8,0.19999999999999996
8090,2,2,18,2.0,0.8,1.0,2.333333333333333,4.0,1.2333333333333327,1,4.3,3.3
10804,1,17,10,1.25,1.75,2.0,1.3333333333333333,0.0,3.0666666666666664,1,1.5,0.5
6923,3,15,5,1.4615384615384617,1.6428571428571428,1.0,1.3333333333333333,1.4,2.2000000000000006,2,1.4,0.6000000000000001
20940,1,12,11,1.6,1.2,1.0,2.6666666666666665,4.6,3.733333333333333,5,4.1,0.9000000000000004
1063,2,16,3,1.0,0.75,2.0,3.6666666666666665,2.8,6.033333333333336,1,3.6,2.6
8083,1,2,20,3.1666666666666665,2.0,1.0,3.0,2.2,2.766666666666666,7,6.4,0.5999999999999996
3596,3,1,11,1.2142857142857142,2.142857142857143,6.0,5.666666666666668,5.0,9.966666666666667,9,6.7,2.3
5073,1,14,12,1.3333333333333333,1.6666666666666667,1.0,3.333333333333333,5.6,6.333333333333332,2,5.0,3.0
4771,1,10,13,1.0,1.4,1.0,1.0,1.0,1.5666666666666669,1,1.9,0.8999999999999999
6989,1,20,7,1.0,1.0,2.0,0.0,0.0,0.0,13,-1.0,14.0
3093,1,13,5,3.0,3.0,0.0,0.0,0.0,0.0,6,1.7,4.3
10045,2,6,16,1.5833333333333333,1.5833333333333333,2.0,2.6666666666666665,2.6,4.733333333333332,2,4.2,2.2
4421,1,14,20,1.5,3.333333333333333,2.0,3.0,0.0,4.933333333333334,5,5.3,0.2999999999999998
755,3,9,18,1.3846153846153846,2.4615384615384617,1.0,3.333333333333333,2.4,3.4,8,5.5,2.5
6840,2,15,11,0.8888888888888888,1.6666666666666667,2.0,5.666666666666668,4.0,9.5,-2,7.2,9.2
10079,2,6,9,1.4545454545454546,1.7272727272727273,7.0,5.666666666666668,7.4,9.100000000000003,2,6.1,4.1
20444,3,13,10,1.5,1.5,1.0,2.0,1.8,4.233333333333333,5,2.5,2.5
6844,2,3,15,1.625,1.75,1.0,3.6666666666666665,5.6,8.700000000000001,8,6.2,1.7999999999999998
6858,3,9,15,1.7058823529411764,1.9411764705882355,9.0,6.333333333333332,6.6,6.233333333333337,8,6.4,1.5999999999999996
5066,1,12,1,1.5,1.5,2.0,3.0,0.0,3.8333333333333335,5,3.6,1.4
20342,3,5,4,2.230769230769231,0.7692307692307693,4.0,2.0,2.4,2.633333333333334,1,1.6,0.6000000000000001
5418,1,17,5,0.6,0.8,1.0,1.0,0.0,0.20000000000000004,1,0.6,0.4
15763,1,14,4,2.0,2.0,2.0,0.0,0.0,0.0,2,0.0,2.0
1348,2,7,9,1.75,1.125,0.0,0.6666666666666666,2.2,1.4666666666666677,1,1.7,0.7
19824,1,12,1,1.0,0.5,1.0,0.0,0.0,0.0,1,-0.7,1.7
18544,2,20,4,1.2727272727272727,1.2727272727272727,1.0,1.3333333333333333,2.2,4.233333333333333,2,1.0,1.0
6085,1,5,3,1.0,2.0,2.0,4.0,0.0,5.433333333333333,2,5.6,3.5999999999999996
10062,1,7,9,1.6666666666666667,0.6666666666666666,5.0,4.0,6.8,11.366666666666665,5,4.2,0.7999999999999998
8096,3,5,15,1.7142857142857142,1.5384615384615383,1.0,1.0,1.2,0.3666666666666658,1,2.1,1.1
20958,3,15,19,1.5714285714285714,1.7857142857142858,1.0,3.6666666666666665,2.8,3.9333333333333336,1,5.3,4.3
4144,2,2,8,2.8571428571428568,2.142857142857143,2.0,2.6666666666666665,2.4,4.733333333333332,1,4.7,3.7
390,1,5,14,2.75,1.5,13.0,5.666666666666668,4.8,8.799999999999997,2,4.6,2.5999999999999996
5078,2,15,6,1.125,0.75,7.0,3.6666666666666665,3.0,5.4,2,2.0,0.0
15756,3,10,18,1.4705882352941178,2.0588235294117645,1.0,4.666666666666667,3.8,6.199999999999991,2,7.1,5.1
16631,2,8,9,1.1,2.4,2.0,1.3333333333333333,4.6,4.833333333333336,1,2.2,1.2000000000000002
15771,1,7,18,1.6,0.6,2.0,1.6666666666666667,1.8,6.3,2,2.5,0.5
6937,1,9,14,1.0,1.0,1.0,1.3333333333333333,0.0,2.7,1,2.2,1.2000000000000002
18816,3,18,10,0.8823529411764706,0.6470588235294118,1.0,1.0,1.0,1.5666666666666662,1,0.3,0.7
5429,1,15,10,0.0,0.5,6.0,3.333333333333333,0.0,5.1000000000000005,2,1.8,0.19999999999999996
4760,2,17,14,1.1666666666666667,1.3636363636363635,2.0,3.0,2.2,6.6000000000000005,6,3.5,2.5
3127,2,13,11,1.0,2.090909090909091,1.0,3.0,2.2,3.1,7,4.4,2.5999999999999996
7503,1,19,13,0.5714285714285714,1.1428571428571428,1.0,1.0,1.6,3.4,1,1.0,0.0
6925,3,15,12,0.7857142857142857,2.2,2.0,2.0,1.6,3.3000000000000007,2,2.3,0.2999999999999998
2373,2,9,19,0.7,1.4,1.0,3.0,3.0,5.033333333333332,2,4.6,2.5999999999999996
5402,1,5,14,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1,0.4,0.6
9981,3,5,16,1.8,1.1176470588235294,0.0,2.333333333333333,3.0,8.166666666666666,5,4.0,1.0
6091,2,8,6,1.25,1.0,5.0,2.6666666666666665,3.2,4.999999999999999,2,2.0,0.0
6848,2,2,15,1.9090909090909087,2.4545454545454546,6.0,3.0,3.8,7.866666666666666,2,3.8,1.7999999999999998
1394,1,7,9,0.4,1.0,1.0,1.3333333333333333,1.2,1.6,2,1.9,0.10000000000000009
